participantId,role,lane,totalScoreRank,totalPlayerScore,objectivePlayerScore,combatPlayerScore,champLevel,win,assists,deaths,goldEarned,goldSpent,totalDamageDealt,physicalDamageDealt,magicDamageDealt,trueDamageDealt,totalDamageDealtToChampions,physicalDamageDealtToChampions,magicDamageDealtToChampions,trueDamageDealtToChampions,largestCriticalStrike,totalTimeCrowdControlDealt,timeCCingOthers,longestTimeSpentLiving,damageSelfMitigated,totalDamageTaken,physicalDamageTaken,magicalDamageTaken,trueDamageTaken,totalHeal,totalUnitsHealed,turretKills,inhibitorKills,damageDealtToTurrets,damageDealtToObjectives,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,kills,doubleKills,tripleKills,quadraKills,pentaKills,largestMultiKill,killingSprees,largestKillingSpree,visionScore,wardsPlaced,wardsKilled,sightWardsBoughtInGame,visionWardsBoughtInGame
4,NONE,JUNGLE,0,0,0,0,15,True,6,3,12068,10475,161336,115023,31561,14751,14072,11560,2049,462,183,845,0,828,26049,32311,23492,8818,0,9039,1,1,0,1429,22277,59,93,44,49,6,0,0,0,0,1,2,3,59,30,3,0,6
5,SOLO,TOP,0,0,0,0,17,True,6,4,12364,11700,139905,79929,58660,1314,12215,5191,7023,0,481,92,0,511,19593,19910,8419,11490,0,3505,1,0,0,1642,8755,243,12,3,9,4,0,0,0,0,1,1,2,20,15,2,0,2
6,SOLO,TOP,0,0,0,0,16,False,1,5,11376,10975,138292,16636,121657,0,15268,273,14994,0,0,2270,0,620,8877,22267,10942,11195,130,7218,1,1,0,1906,1906,244,4,3,1,4,0,0,0,0,1,1,4,35,11,4,0,1
7,SOLO,MIDDLE,0,0,0,0,15,False,4,4,10745,10575,138124,13628,124384,112,18562,761,17688,112,0,817,0,497,10676,16612,9156,7013,442,1661,1,1,0,802,2008,212,17,17,0,3,1,0,0,0,2,1,2,23,14,5,0,1
8,NONE,JUNGLE,0,0,0,0,13,False,6,6,8415,8375,72386,21646,12825,37914,5582,859,4691,32,0,554,0,953,35326,38762,23131,14390,1240,10264,5,0,0,158,158,20,33,28,5,3,0,0,0,0,1,1,3,64,25,3,0,5
9,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,7,5,7395,7275,28390,8835,17980,1575,10248,2698,7094,455,0,216,0,765,10629,18400,8760,9150,489,3757,5,0,0,176,1827,29,0,0,0,1,0,0,0,0,1,0,0,68,29,11,0,7
10,DUO_CARRY,BOTTOM,0,0,0,0,14,False,3,10,11731,11150,150928,135410,15517,0,21121,20053,1068,0,446,16,0,383,13766,22287,15726,6322,238,4268,4,0,0,2022,2174,228,14,6,8,4,1,0,0,0,2,1,2,21,15,3,0,5
1,SOLO,TOP,0,0,0,0,9,True,2,4,4842,4700,34134,32896,1237,0,6287,5902,385,0,234,240,0,319,4570,8752,3063,4618,1070,106,1,0,0,0,0,90,0,0,0,1,0,0,0,0,1,0,0,6,4,0,0,0
2,NONE,JUNGLE,0,0,0,0,10,True,2,1,5868,4350,72498,13012,53778,5706,4710,703,3718,288,0,464,0,315,7099,15149,9433,4591,1124,15448,1,0,0,0,3332,10,72,39,33,3,0,0,0,0,1,1,2,12,8,0,0,1
3,DUO_SUPPORT,BOTTOM,0,0,0,0,9,True,7,2,5114,4160,12853,6041,6523,288,6041,1637,4116,288,0,67,0,546,2528,4818,2710,1725,383,356,1,0,0,1630,2597,3,1,0,1,2,0,0,0,0,1,1,2,17,12,2,0,3
4,DUO_CARRY,BOTTOM,0,0,0,0,10,True,3,0,8054,6625,76687,75423,252,1012,6996,6725,110,160,1196,102,0,0,2430,4772,4348,318,106,613,3,3,0,6146,9752,142,2,1,1,4,0,0,0,0,1,1,4,9,7,1,0,1
5,SOLO,MIDDLE,0,0,0,0,11,True,3,1,6619,5275,60583,11091,49492,0,6361,715,5645,0,0,470,0,844,2476,4934,1816,1709,1408,348,1,0,0,0,855,134,4,1,3,3,0,0,0,0,1,1,3,8,7,0,0,1
6,SOLO,MIDDLE,0,0,0,0,10,False,0,1,5288,5000,55797,9339,27534,18923,3902,541,2025,1335,0,21,0,325,1788,6798,2270,4419,108,1178,1,0,0,236,602,120,6,5,1,1,0,0,0,0,1,0,0,17,8,3,0,2
7,SOLO,TOP,0,0,0,0,11,False,1,1,6105,5900,54123,10451,43337,334,6678,909,5434,334,518,53,0,825,2935,8864,7240,1414,210,5674,1,0,0,1086,1086,127,0,0,0,3,0,0,0,0,1,1,2,9,6,0,0,2
8,DUO_SUPPORT,BOTTOM,0,0,0,0,7,False,3,5,3966,3475,7319,2449,4536,333,4483,1405,2745,333,0,48,0,317,2284,7336,3801,3439,96,1193,4,1,0,643,643,6,0,0,0,1,0,0,0,0,1,0,0,11,6,2,0,1
9,NONE,JUNGLE,0,0,0,0,9,False,1,4,5521,5425,67552,55856,2046,9649,6466,4117,283,2066,0,580,0,409,8265,14071,9872,4040,158,4637,1,0,0,980,980,13,53,34,19,3,0,0,0,0,1,1,2,17,6,0,0,2
10,DUO_CARRY,BOTTOM,0,0,0,0,8,False,0,2,4002,3925,22460,22460,0,0,1063,1063,0,0,0,37,0,502,2187,5913,4611,1162,140,667,2,0,0,0,0,68,2,1,1,0,0,0,0,0,0,0,0,7,6,1,0,1
1,DUO_CARRY,BOTTOM,0,0,0,0,17,True,4,2,17170,15475,223343,136980,79718,6644,25231,10196,14217,817,755,954,0,810,11086,14420,10739,3565,116,4129,3,5,1,12583,45362,260,22,8,14,11,1,1,0,0,3,3,6,52,15,12,0,3
2,SOLO,MIDDLE,0,0,0,0,17,True,7,3,13857,11635,145884,14269,130944,670,24094,1800,21624,670,898,679,0,825,16147,22598,10598,11950,50,9202,1,0,0,183,669,179,19,17,2,9,0,0,0,0,1,3,5,27,12,5,0,4
3,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,15,3,10142,9875,21735,5178,15637,920,11648,1401,9326,920,0,163,0,812,11310,13952,9120,4519,312,3956,1,0,0,857,2150,15,0,0,0,1,0,0,0,0,1,0,0,68,28,7,0,7
4,NONE,JUNGLE,0,0,0,0,15,True,10,5,11938,10200,126878,37577,22219,67081,7654,2272,5077,303,0,761,0,548,42126,49808,36070,13385,352,19657,5,0,0,315,14819,13,69,52,17,3,0,0,0,0,1,0,0,56,24,2,0,5
5,SOLO,TOP,0,0,0,0,18,True,3,8,13873,13900,209512,24877,184635,0,27309,610,26699,0,713,134,0,613,31492,47417,32697,14472,247,35278,1,2,0,1821,5446,303,4,1,3,2,0,0,0,0,1,0,0,34,15,8,0,0
6,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,9,7,8099,7500,13692,5306,7712,673,5303,990,3639,673,0,77,0,557,20894,17989,5503,12168,317,1648,3,0,0,0,1435,46,0,0,0,1,0,0,0,0,1,0,0,77,34,16,0,4
7,SOLO,TOP,0,0,0,0,18,False,2,4,14286,13300,219223,159326,59896,0,41949,28178,13770,0,547,374,0,1179,14277,37751,8340,28412,999,5638,1,0,0,1381,3139,306,21,5,16,7,0,0,0,0,1,2,3,29,12,7,0,2
8,SOLO,MIDDLE,0,0,0,0,15,False,7,6,11033,11170,135481,11045,124436,0,23372,1312,22060,0,0,440,0,812,6204,20806,7382,13087,336,2984,1,0,0,650,1882,202,2,2,0,3,0,0,0,0,1,1,2,37,21,5,0,6
9,NONE,JUNGLE,0,0,0,0,14,False,6,5,9962,9750,107923,80253,15689,11980,11237,9362,1757,118,0,452,0,814,23579,24790,11472,12809,508,6424,1,1,0,0,17563,22,84,64,20,4,1,0,0,0,2,1,3,33,20,3,0,1
10,DUO_CARRY,BOTTOM,0,0,0,0,16,False,5,4,13723,13225,178477,153366,23580,1530,25244,23957,1001,286,628,161,0,842,10302,18124,5154,12420,550,4773,4,0,0,1830,3442,286,9,9,0,6,0,0,0,0,1,2,3,15,8,2,0,1
1,SOLO,TOP,0,0,0,0,17,True,6,4,14719,13800,177916,153745,727,23444,29968,20855,727,8385,0,831,0,827,38447,38726,18936,18400,1389,6440,1,1,1,1329,4022,244,10,2,8,9,0,0,0,0,1,3,3,41,10,3,0,4
2,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,19,8,10351,8700,27642,5857,13068,8716,10462,1030,7678,1753,0,105,0,804,40163,27835,13164,13748,922,13882,9,0,0,341,580,42,0,0,0,0,0,0,0,0,0,0,0,81,40,9,0,8
3,DUO_CARRY,BOTTOM,0,0,0,0,17,True,11,5,17168,15250,207562,200808,3577,3176,38564,34421,2905,1238,732,3354,0,855,6926,16533,9148,6885,500,3833,2,6,1,15735,26101,251,20,11,9,10,1,0,0,0,2,3,4,39,12,7,0,0
4,SOLO,MIDDLE,0,0,0,0,17,True,6,9,15624,15400,185593,12038,169124,4429,28464,1701,26093,669,0,496,0,295,15069,21523,11589,9584,350,1136,1,1,0,2846,7615,198,30,29,1,12,0,0,0,0,1,3,3,29,14,1,0,4
5,NONE,JUNGLE,0,0,0,0,16,True,19,6,12696,11375,140542,38420,36741,65380,14678,3675,10647,356,0,1237,0,569,54230,63695,37635,23735,2325,20447,5,0,0,344,34918,17,63,45,18,5,0,0,0,0,1,0,0,66,24,4,0,4
6,SOLO,TOP,0,0,0,0,17,False,10,5,13945,13700,165785,157900,7047,838,29080,24402,4533,144,0,134,0,1129,33911,37880,24859,8737,4284,6348,1,0,0,4751,5723,241,7,6,1,7,0,0,0,0,1,2,4,35,19,4,0,4
7,SOLO,MIDDLE,0,0,0,0,17,False,7,9,15274,14650,162895,30755,132085,54,35016,5217,29799,0,577,443,0,395,15761,32639,17197,12614,2828,3737,1,0,0,1199,1199,244,1,0,1,14,2,0,0,0,2,4,4,30,15,2,0,2
8,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,17,10,9417,9450,25179,5219,16072,3887,12409,1562,7709,3137,0,143,0,406,24005,30199,15913,12312,1973,6435,6,0,0,364,832,45,0,0,0,1,0,0,0,0,1,0,0,63,27,11,0,10
9,NONE,JUNGLE,0,0,0,0,15,False,10,10,12462,12350,146560,33209,104929,8422,31825,2986,27161,1678,0,692,0,405,17149,28976,18860,8300,1815,6841,1,1,0,1901,4860,42,88,59,29,6,1,0,0,0,2,2,2,28,9,5,0,3
10,DUO_CARRY,BOTTOM,0,0,0,0,17,False,10,2,14228,14100,202094,199677,116,2300,21463,20818,116,528,577,307,0,860,9575,21343,11417,8424,1501,3473,2,2,0,2116,4383,274,30,22,8,4,1,0,0,0,2,1,2,35,13,9,0,4
1,SOLO,MIDDLE,0,0,0,0,15,False,15,3,11949,10125,120872,14591,104585,1695,35261,3143,30422,1695,0,663,0,1391,15391,17670,11319,5953,397,7466,5,0,0,538,538,146,2,2,0,7,0,0,0,0,1,1,6,18,11,4,0,1
2,NONE,JUNGLE,0,0,0,0,16,False,11,8,13223,12850,203614,54437,70173,79003,16563,3824,10594,2144,0,1825,0,518,52962,57544,33379,22496,1668,23110,1,1,0,664,21940,72,72,40,32,7,0,0,0,0,1,2,4,33,7,5,0,1
3,SOLO,TOP,0,0,0,0,16,False,7,6,13242,12575,185074,158094,26446,533,15893,13055,2304,533,525,178,0,1072,28482,27638,20201,6815,621,3192,1,1,0,1314,8050,233,30,20,10,5,0,0,0,0,1,1,4,21,9,3,0,1
4,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,18,12,9900,9525,14940,3335,8554,3051,7442,1058,4224,2160,0,94,0,607,34061,29029,19097,9293,639,4386,5,0,0,125,125,15,1,0,1,3,0,0,0,0,1,0,0,89,53,12,0,14
5,DUO_CARRY,BOTTOM,0,0,0,0,16,False,5,4,15433,15275,211049,205421,1788,3839,36966,34968,442,1555,527,416,0,738,18449,28403,17467,10371,565,4579,3,2,0,8859,8859,255,13,11,2,12,3,0,0,0,2,2,7,27,10,5,0,1
6,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,17,3,13734,11925,65661,6653,58034,973,26360,1858,23682,819,0,510,0,1072,9401,14757,9329,4843,584,2297,1,5,0,5354,9210,51,2,2,0,9,1,0,0,0,2,2,5,86,44,11,0,7
7,NONE,JUNGLE,0,0,0,0,15,True,24,13,10699,9625,262971,6729,8913,247328,7868,2285,4967,616,84,142,0,227,21587,33440,19078,13241,1120,10034,6,0,0,2350,10084,13,49,41,8,1,0,0,0,0,1,0,0,55,20,6,0,6
8,SOLO,TOP,0,0,0,0,16,True,12,8,12620,11045,123227,26580,96472,175,16656,3179,13301,175,423,947,0,596,39669,30469,19114,10648,706,9554,1,0,0,1240,2833,196,1,0,1,5,1,0,0,0,2,1,2,19,14,1,0,1
9,SOLO,MIDDLE,0,0,0,0,16,True,13,6,15599,17905,179348,173553,2812,2983,35914,33018,1304,1591,717,282,0,380,21506,32314,13051,13910,5352,10556,1,1,0,5048,10382,229,13,9,4,11,1,0,0,0,2,1,7,22,13,3,0,0
10,DUO_CARRY,BOTTOM,0,0,0,0,17,True,17,4,15761,14000,221956,167428,51996,2532,35766,28907,6169,690,1463,304,0,611,12831,22835,15447,6710,678,3931,4,1,1,7149,11410,261,18,2,16,7,0,0,0,0,1,2,4,43,13,8,0,2
1,DUO_CARRY,BOTTOM,0,0,0,0,15,False,11,11,12447,12150,132994,128431,2655,1907,17461,16210,1251,0,954,125,0,398,12738,26562,16075,9768,718,5968,4,0,0,1359,6277,169,3,1,2,5,0,0,0,0,1,1,2,13,10,3,0,2
2,SOLO,MIDDLE,0,0,0,0,17,False,12,5,14919,14350,215705,13364,201802,538,39674,1717,37866,90,0,477,0,812,8164,26166,10317,15611,238,4373,1,0,1,4128,9507,245,11,10,1,9,1,0,0,0,2,1,7,30,8,0,0,3
3,SOLO,TOP,0,0,0,0,16,False,13,5,14569,15150,154420,139408,15011,0,21682,19593,2089,0,378,245,0,1177,35513,46985,30373,14842,1769,15141,1,1,0,1986,5694,198,33,17,16,10,2,0,0,0,2,2,8,21,10,3,0,2
4,NONE,JUNGLE,0,0,0,0,15,False,14,8,13489,13225,160741,132125,21098,7517,23464,18682,2716,2065,414,476,0,396,21621,32505,15621,16475,408,12190,24,3,0,4956,14232,55,85,51,34,8,1,0,0,0,2,2,5,27,6,9,0,2
5,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,24,7,12205,12035,49345,6588,40842,1914,14846,2416,10514,1914,0,160,0,1183,19492,24277,13431,9914,931,12255,7,1,0,2593,3094,43,0,0,0,3,0,0,0,0,1,1,3,55,29,4,0,4
6,DUO_CARRY,BOTTOM,0,0,0,0,17,True,11,5,18557,17050,262129,241388,12051,8689,59539,54060,3981,1498,1133,511,0,525,22004,33938,19060,13946,932,7033,3,2,1,3900,26130,257,23,8,15,18,2,0,0,0,2,3,10,18,10,4,0,2
7,SOLO,TOP,0,0,0,0,17,True,9,10,13643,11900,191179,27517,162569,1091,25158,1775,23383,0,0,65,0,302,45329,25473,13581,10948,943,14138,10,1,1,5049,12439,210,52,18,34,3,0,0,0,0,1,0,0,27,13,0,0,2
8,NONE,JUNGLE,0,0,0,0,16,True,20,7,11220,9750,256355,9970,15291,231094,8214,2709,3632,1871,0,208,0,396,19533,27575,16522,10315,738,16433,10,1,0,2917,18063,12,47,33,14,2,0,0,0,0,1,1,2,68,27,2,0,4
9,SOLO,MIDDLE,0,0,0,0,16,True,11,8,14358,14095,148126,24510,123256,359,26956,1292,25663,0,0,187,0,539,23931,30915,21443,8155,1316,5941,1,2,0,4407,7204,232,0,0,0,7,1,0,0,0,2,1,4,17,11,2,0,0
10,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,18,5,11596,10675,23424,7033,15113,1277,9345,1573,7075,696,156,158,0,812,26327,20237,7859,12237,140,4605,5,1,0,927,4171,46,1,0,1,5,0,0,0,0,1,1,3,93,36,15,0,5
1,DUO_SUPPORT,BOTTOM,0,0,0,0,16,True,11,11,14162,13230,75076,25078,49377,620,41329,8145,32908,275,0,18,0,419,7228,22689,13147,9137,404,1065,1,0,1,1278,2952,48,2,1,1,11,2,0,0,0,2,2,5,47,22,9,0,6
2,SOLO,TOP,0,0,0,0,17,True,14,6,14534,14335,152814,38407,112611,1795,27219,4150,22787,282,505,1223,0,857,51916,42997,27918,12909,2168,12739,1,1,0,2255,5675,205,10,7,3,8,1,0,0,0,2,2,3,22,15,0,0,3
3,NONE,JUNGLE,0,0,0,0,16,True,19,7,12682,11225,133046,31723,42363,58960,9617,1420,8109,88,0,792,0,397,43743,56489,37478,17880,1130,16340,5,0,0,802,24572,34,56,47,9,3,0,0,0,0,1,0,0,74,26,9,0,10
4,SOLO,MIDDLE,0,0,0,0,18,True,4,7,16212,14525,186322,172629,9504,4188,26948,22214,3231,1501,0,126,0,554,13599,24616,15372,9128,116,4739,1,4,2,8592,13079,237,2,1,1,11,1,0,0,0,2,3,4,10,7,1,0,1
5,DUO_CARRY,BOTTOM,0,0,0,0,17,True,11,4,15353,14233,176638,160146,11130,5361,33781,29983,3500,298,794,330,0,719,12814,28208,21407,6587,213,5440,3,5,0,13601,24179,191,21,8,13,10,1,0,0,0,2,2,6,23,11,5,0,2
6,SOLO,MIDDLE,0,0,0,0,17,False,11,9,14544,14700,178136,10139,162834,5161,28823,1321,26023,1478,0,571,0,417,11079,23048,11433,10961,653,1716,1,1,0,1071,2742,251,3,1,2,8,1,0,0,0,2,3,2,26,17,2,0,4
7,SOLO,TOP,0,0,0,0,16,False,7,11,13411,13200,149019,126342,22677,0,40774,32629,8145,0,0,242,0,305,19836,33231,15118,17462,651,2955,1,0,0,0,0,202,0,0,0,10,0,0,0,0,1,3,4,17,9,6,0,0
8,DUO_CARRY,BOTTOM,0,0,0,0,16,False,9,11,13658,12400,192712,185034,7678,0,28519,26567,1952,0,846,128,0,412,16573,36604,21537,14860,207,8427,3,1,0,2193,5456,240,8,7,1,7,1,0,0,0,2,2,3,16,7,1,0,0
9,NONE,JUNGLE,0,0,0,0,16,False,12,7,12928,12725,182406,163623,7064,11718,18652,15813,1847,992,509,1058,0,997,21965,38436,23389,14139,907,9183,1,0,0,958,5998,65,129,73,56,5,0,0,0,0,1,2,2,68,26,12,0,2
10,DUO_SUPPORT,BOTTOM,0,0,0,0,15,False,19,5,10901,9250,30905,4930,23285,2689,18812,2795,14454,1563,0,261,0,616,13997,24764,10372,14367,25,8796,5,0,0,671,1027,17,0,0,0,5,0,0,0,0,1,1,2,65,30,6,0,8
1,SOLO,TOP,0,0,0,0,15,False,7,9,12782,12275,163726,160010,3673,42,12626,10984,1600,42,0,105,16,656,27877,30878,17355,11524,1999,404,1,1,0,4405,4405,243,0,0,0,4,0,0,0,0,1,1,2,22,13,3,0,1
2,DUO_CARRY,BOTTOM,0,0,0,0,15,False,10,5,14061,14025,158122,146913,8194,3014,25305,20602,3616,1086,973,528,12,631,5889,14042,7976,5017,1049,2273,3,1,1,4940,4940,235,19,3,16,6,1,0,0,0,2,2,3,61,20,21,0,7
3,NONE,JUNGLE,0,0,0,0,14,False,9,9,10367,9925,89475,62518,18485,8472,9823,7580,2095,148,0,488,22,325,22494,32210,19977,11622,610,6695,1,1,0,1433,1433,13,79,51,28,4,0,0,0,0,1,0,0,39,22,1,0,2
4,DUO_SUPPORT,BOTTOM,0,0,0,0,13,False,14,5,9752,9125,17858,5886,11971,0,7641,1841,5800,0,0,182,22,584,8525,16036,7178,8627,230,1576,3,0,0,1034,1034,11,0,0,0,3,0,0,0,0,1,1,2,63,39,4,0,3
5,SOLO,MIDDLE,0,0,0,0,16,False,8,4,13890,13650,200006,20198,179808,0,34605,1067,33538,0,0,293,19,734,11387,18274,9297,8736,240,2458,1,2,0,3055,3055,257,24,15,9,5,0,0,0,0,1,1,4,33,13,5,0,2
6,DUO_CARRY,BOTTOM,0,0,0,0,15,True,7,6,13663,12675,174164,121365,47796,5002,20403,16254,4025,124,695,263,3,640,11918,24858,11767,12632,459,5440,2,3,0,11669,22935,195,10,10,0,8,0,0,0,0,1,3,3,20,9,4,0,1
7,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,18,5,10501,9575,23338,7216,10070,6051,9416,1653,7201,562,0,651,37,514,22110,22367,11271,10834,261,4766,5,0,1,860,1703,57,0,0,0,2,0,0,0,0,1,0,0,88,36,17,0,9
8,SOLO,MIDDLE,0,0,0,0,16,True,5,6,13546,12210,166116,16827,145190,4098,17952,460,17279,213,0,382,29,465,6090,17085,8273,8514,297,2226,3,1,0,3227,9781,228,17,15,2,6,1,0,0,0,2,2,2,21,10,2,0,3
9,NONE,JUNGLE,0,0,0,0,17,True,17,3,15579,13375,217109,171111,17987,28011,21015,17186,597,3231,0,810,33,766,29619,36240,22491,13545,203,16537,1,1,0,4359,17489,59,146,67,79,9,1,0,0,0,2,3,4,28,7,7,0,4
10,SOLO,TOP,0,0,0,0,16,True,14,2,13267,11585,128313,8718,118952,642,16567,619,15948,0,0,771,35,1301,39206,16492,11770,4668,54,1370,1,1,0,3458,7485,209,0,0,0,7,0,0,0,0,1,2,5,16,9,3,0,1
1,DUO_SUPPORT,BOTTOM,0,0,0,0,14,False,12,5,8907,8225,7049,2162,3906,980,4105,1123,2751,230,0,88,30,935,5273,16591,5089,11448,53,13688,13,0,0,486,637,8,0,0,0,1,0,0,0,0,1,0,0,65,30,4,0,1
2,NONE,JUNGLE,0,0,0,0,15,False,5,6,10418,10325,140257,20314,110328,9613,9256,1130,6331,1793,0,597,31,709,26567,34045,16208,11358,6478,29648,1,0,0,197,5613,57,111,80,31,3,0,0,0,0,1,1,2,46,28,4,0,0
3,SOLO,TOP,0,0,0,0,16,False,5,8,11502,11185,144624,115653,26779,2192,17632,13202,2893,1536,0,297,6,489,18960,25978,13569,12215,193,2190,1,0,0,2565,2565,238,13,3,10,2,0,0,0,0,1,0,0,39,16,9,0,3
4,SOLO,MIDDLE,0,0,0,0,14,False,7,9,10439,10075,111170,10128,100703,339,20923,472,20111,339,0,365,15,445,7805,20859,9385,10906,568,1590,1,0,0,0,0,146,11,11,0,3,1,0,0,0,2,1,2,29,13,6,0,1
5,DUO_CARRY,BOTTOM,0,0,0,0,16,False,4,4,15629,14650,246691,190704,48248,7738,32839,27506,4265,1066,750,450,12,954,12236,22615,10380,11665,570,7286,3,2,0,3222,17448,298,5,0,5,10,2,0,0,0,2,2,5,28,10,6,0,0
6,SOLO,TOP,0,0,0,0,16,True,13,4,14360,11150,153255,12762,139743,749,17967,159,17059,749,0,523,15,787,18853,17937,9422,8294,220,1852,1,1,0,2721,2721,230,14,3,11,7,1,0,0,0,2,2,4,28,17,2,0,4
7,SOLO,MIDDLE,0,0,0,0,17,True,12,5,14045,13275,193187,15367,175717,2103,31205,484,28617,2103,784,136,4,382,17641,38525,23705,13666,1154,31019,1,2,0,3010,7558,252,6,3,3,6,0,0,0,0,1,2,2,24,12,3,0,1
8,NONE,JUNGLE,0,0,0,0,17,True,12,4,14676,14900,214782,158772,41500,14508,22251,17575,3476,1198,0,991,23,877,26675,28780,20663,6992,1125,7306,1,1,0,7256,19787,49,139,75,64,12,0,0,0,0,1,2,9,64,36,3,0,3
9,DUO_CARRY,BOTTOM,0,0,0,0,17,True,8,2,14822,13950,193804,180345,5722,7737,21058,18355,1609,1093,429,4384,37,995,12795,17718,12322,4909,486,5555,3,0,0,3708,10674,291,16,12,4,6,0,0,0,0,1,1,5,37,12,4,0,0
10,DUO_SUPPORT,BOTTOM,0,0,0,0,15,True,21,4,9916,9110,17064,6123,8563,2377,7877,2379,4542,955,0,211,38,1026,7626,11998,7356,4394,248,4738,8,1,0,1290,2833,11,0,0,0,1,0,0,0,0,1,0,0,78,46,9,0,13
1,DUO_CARRY,BOTTOM,0,0,0,0,17,True,5,1,16974,15200,200324,145094,49156,6072,24724,9488,14172,1064,695,1121,13,1019,6145,13562,9136,4425,0,2969,3,4,1,9645,20337,279,9,2,7,14,2,0,0,0,2,2,9,39,12,11,0,2
2,SOLO,MIDDLE,0,0,0,0,17,True,8,5,14350,12300,152047,27503,124318,225,25581,2358,23123,100,0,172,17,480,17214,26231,18307,7576,348,6044,1,1,0,5354,8927,224,13,2,11,10,1,0,0,0,2,2,7,26,8,5,0,0
3,NONE,JUNGLE,0,0,0,0,16,True,14,6,12796,11450,178776,165745,4595,8436,15872,13801,1745,326,0,448,11,571,19681,31761,21059,10528,174,14546,1,1,0,2606,12356,52,110,76,34,4,0,0,0,0,1,2,2,43,7,6,0,3
4,SOLO,TOP,0,0,0,0,16,True,11,9,12458,11850,145914,140776,5138,0,13661,12470,1191,0,0,129,14,204,28935,26900,18154,8074,672,1828,1,0,0,2095,5900,219,3,0,3,2,0,0,0,0,1,0,0,25,16,2,0,2
5,DUO_SUPPORT,BOTTOM,0,0,0,0,14,True,17,6,9384,8225,17962,7734,9645,581,6084,1243,4259,581,0,112,35,611,18322,21789,12894,7804,1090,1947,2,0,0,958,1278,31,0,0,0,0,0,0,0,0,0,0,0,98,42,11,0,7
6,NONE,JUNGLE,0,0,0,0,16,False,7,4,12819,12825,190016,142035,33123,14856,13518,11226,2134,158,0,869,18,541,25445,29358,17993,10913,452,7631,1,1,0,113,9360,19,153,94,59,8,1,0,0,0,2,2,5,50,36,0,0,2
7,SOLO,MIDDLE,0,0,0,0,16,False,7,8,14384,13550,181787,171776,7892,2118,29894,27288,1588,1018,561,182,4,364,17049,30955,16174,14321,459,3665,1,2,0,4825,8796,248,3,2,1,8,0,0,0,0,1,2,3,24,10,4,0,1
8,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,7,8,8324,8050,24429,6134,9816,8478,6801,1669,5023,108,0,145,32,501,22320,20119,11248,8569,300,1339,4,0,0,0,573,53,0,0,0,1,0,0,0,0,1,0,0,66,37,9,0,6
9,DUO_CARRY,BOTTOM,0,0,0,0,14,False,6,3,12404,11500,127255,115433,11822,0,16048,12443,3604,0,537,328,26,1393,5672,11497,6827,4083,587,2479,4,1,0,1664,4947,244,0,0,0,6,1,0,0,0,2,1,5,31,11,9,0,2
10,SOLO,TOP,0,0,0,0,16,False,8,7,11864,11475,148407,16299,126348,5760,23316,522,22794,0,0,544,16,430,16525,20181,11397,8510,273,961,1,0,0,1853,15755,221,2,1,1,3,0,0,0,0,1,1,2,17,10,1,0,1
1,DUO_SUPPORT,BOTTOM,0,0,0,0,12,False,6,5,7489,6825,21838,6382,8434,7020,5710,641,5048,20,0,550,31,972,20496,23489,13602,9481,406,4623,5,0,0,518,518,47,0,0,0,1,0,0,0,0,1,0,0,60,32,9,0,5
2,SOLO,TOP,0,0,0,0,14,False,6,9,10111,9108,111450,105329,3846,2275,12142,10152,1484,505,0,51,13,430,19007,29563,12606,16701,256,4904,1,0,0,0,0,211,0,0,0,1,0,0,0,0,1,0,0,19,10,3,0,1
3,SOLO,MIDDLE,0,0,0,0,15,False,2,5,11123,10475,147392,12460,134730,201,16349,782,15365,201,0,4114,27,617,9657,20471,8642,11791,38,6604,1,0,0,0,0,260,6,6,0,3,1,0,0,0,2,1,2,29,8,7,0,3
4,DUO_CARRY,BOTTOM,0,0,0,0,14,False,2,5,11063,10500,141951,111488,27498,2963,22435,19316,1857,1261,394,459,14,1206,14268,26901,15681,10980,240,4359,2,0,0,1442,1442,241,23,11,12,2,0,0,0,0,1,0,0,24,12,4,0,1
5,NONE,JUNGLE,0,0,0,0,13,False,4,5,9836,9350,98599,19834,69085,9679,7770,1085,6090,593,0,636,24,932,24077,35303,18371,14010,2921,18635,1,1,0,993,2944,31,69,46,23,7,1,0,0,0,2,1,4,47,20,5,0,3
6,NONE,JUNGLE,0,0,0,0,15,True,13,3,12208,10250,118057,89822,18044,10190,12544,9722,2115,706,0,424,12,663,23642,23064,15150,7492,422,7544,1,1,1,2226,14350,38,84,55,29,7,0,0,0,0,1,2,3,43,22,6,0,5
